FL1.H,FL2.H,FL3.H,FL4.H
0.0,118.441596985,0.0,0.0
35.723808288600004,693.879089355,663.310241699,721.319396973
158.050796509,0.0,148.107543945,288.110198975
0.0,80.7079925537,3.17373323441,256.793884277
14.0730161667,162.464141846,26.4477767944,102.30000305200001
0.0,61.841190338100006,0.0,280.803070068
1.08253967762,156.175201416,0.0,226.52142334
71.4476165771,68.1301193237,56.069286346400006,225.47755432099999
0.0,125.77868652299999,69.8221282959,207.73162841799999
22.7333335876,41.926231384299996,58.185108184799994,270.36428833
0.0,207.534835815,131.180969238,265.14489746099997
12.9904766083,83.85246276859999,116.37021637,29.2285709381
545.599975586,142.54917907700002,629.457092285,113.782653809
0.0,67.0819702148,81.4591522217,206.68775939900002
0.0,0.0,85.6907958984,96.0367355347
0.0,147.789962769,217.929672241,247.398986816
0.0,0.0,122.717681885,201.46836853
0.0,0.0,72.9958648682,257.837768555
36.806350708000004,114.248977661,102.617370605,44.8867340088
0.0,0.0,209.466384888,208.775512695
67.1174621582,0.0,0.0,158.669387817
0.0,0.0,0.0,269.320404053
561.83807373,0.0,619.935913086,45.930610656700004
0.0,0.0,3.17373323441,218.17041015599997
22.7333335876,186.571716309,97.3278198242,22.965305328400003
83.3555526733,132.067626953,85.6907958984,110.651023865
591.0666503909999,162.464141846,642.152038574,197.292861938
33.5587310791,0.0,51.8376426697,351.7867431640001
593.231750488,199.14959716799999,673.889343262,20.8775501251
701.485717773,73.3709030151,717.263671875,265.14489746099997
36.806350708000004,0.0,85.6907958984,32.3602027893
566.168273926,0.0,683.410522461,148.23060607899998
24.898412704499997,25.155736923200003,0.0,323.602050781
0.0,51.3596305847,74.0537719727,274.539794922
571.5809326169999,97.4784851074,629.457092285,171.195922852
0.0,16.7704925537,6.34746646881,193.117340088
0.0,0.0,130.123062134,324.645904541
0.0,205.438522339,64.5325775146,211.90715026900003
0.0,55.5522537231,97.3278198242,75.1591873169
71.4476165771,70.2264328003,1.0579110384,127.35305786100001
582.40637207,139.404708862,551.171691895,48.01836776729999
22.7333335876,125.77868652299999,93.0961761475,85.5979614258
0.0,71.2745895386,10.5791110992,134.660202026
0.0,117.393440247,116.37021637,240.09184265099998
589.9841308590001,122.63422393799999,598.777648926,68.8959197998
622.460327148,120.53791046100001,680.236816406,137.7918396
0.0,0.0,138.586349487,178.503067017
0.0,131.019470215,0.0,116.914283752
626.7904663090001,33.5409851074,662.252319336,16.702041626
360.48571777300003,126.82684326200001,421.04861450199996,186.8540802
0.0,0.0,0.0,198.33673095700001
623.54284668,0.0,695.047546387,0.0
0.0,0.0,27.5056877136,205.643875122
0.0,104.815574646,0.0,179.546936035
649.523803711,0.0,649.5573730469999,317.338775635
0.0,88.04508209229998,47.6059989929,227.565307617
0.0,0.0,25.389865875199998,0.0
0.0,107.960037231,144.93382263200002,160.757141113
24.898412704499997,75.4672164917,32.7952423096,196.248977661
0.0,0.0,141.76008606,272.45202636700003
51.961906433100005,2.09631156921,97.3278198242,39.6673469543
0.0,71.2745895386,0.0,250.53060913099998
49.796825408900006,46.118850708000004,50.77973175050001,281.846923828
0.0,79.6598358154,110.022750854,193.117340088
5.412698268890001,175.04200744599999,144.93382263200002,256.793884277
0.0,527.222351074,577.619445801,759.9428710939999
535.857116699,109.00819397,597.719726562,112.738777161
480.647613525,0.0,656.962768555,0.0
14.0730161667,120.53791046100001,34.9110641479,19.8336734772
30.3111114502,0.0,80.4012374878,59.5010185242
11.907936096199998,7.33709001541,142.817993164,40.7112236023
0.0,142.54917907700002,128.007232666,191.029586792
581.323791504,0.0,553.287475586,8.351020812989999
10.8253965378,0.0,117.428131104,169.108169556
4.33015871048,0.0,87.8066177368,303.768371582
80.1079330444,0.0,33.853153228800004,326.73367309599996
0.0,3.1444671154000003,106.84901428200001,264.101013184
0.0,0.0,149.165466309,226.52142334
653.853942871,67.0819702148,656.962768555,168.064285278
0.0,102.71926116899999,62.4167518616,228.60917663599997
609.4698486330001,188.668029785,613.5884399409999,197.292861938
593.231750488,0.0,538.476745605,249.486740112
0.0,0.0,131.180969238,184.766326904
145.06031799299998,0.0,107.906929016,92.9051055908
8.66031742096,683.397521973,643.209899902,790.2153320310001
0.0,133.115783691,50.77973175050001,119.00203704799999
610.552368164,131.019470215,609.356750488,161.801025391
0.0,0.0,16.926576614400002,115.870407104
576.993652344,10.4815578461,578.677368164,160.757141113
62.787300109899995,45.0706977844,52.8955535889,0.0
0.0,0.0,0.0,150.318374634
64.9523773193,41.926231384299996,0.0,165.976531982
4.33015871048,0.0,0.0,0.0
46.54920578,2.09631156921,78.2854156494,210.863265991
599.726989746,54.504096984899995,569.15612793,274.539794922
8.66031742096,2.09631156921,16.926576614400002,328.82144165
21.6507930756,45.0706977844,89.9224395752,143.011230469
19.4857139587,52.407787323,79.3433303833,0.0
94.1809539795,0.0,22.2161331177,191.029586792
566.168273926,125.77868652299999,569.15612793,158.669387817
0.0,72.32274627689999,52.8955535889,22.965305328400003
605.139709473,27.252048492399997,619.935913086,235.91632080099998
88.76825714110001,25.155736923200003,131.180969238,87.6857147217
607.304748535,0.0,522.608093262,162.844894409
396.209533691,431.840148926,416.816955566,456.17449951199995
73.61270141600001,0.0,0.0,33.404083252
644.1110839840001,137.308395386,626.283325195,294.37347412099996
48.7142868042,0.0,112.13857269299999,155.537750244
2.16507935524,70.2264328003,0.0,19.8336734772
572.6635131840001,0.0,668.59979248,176.415313721
487.142852783,67.0819702148,606.1830444340001,194.161224365
0.0,41.926231384299996,100.501548767,62.63265228270001
623.54284668,142.54917907700002,666.483947754,0.0
7.57777786255,0.0,177.729064941,0.0
130.987304688,0.0,196.771453857,310.031646729
0.0,185.52355957,40.2006187439,62.63265228270001
0.0,0.0,10.5791110992,276.627563477
0.0,68.1301193237,35.9689750671,125.265304565
32.4761886597,151.982574463,0.0,253.662246704
0.0,23.059425354000002,20.1003093719,302.724487305
0.0,135.21209716799999,7.405377388,124.22142791700001
544.517456055,155.127044678,453.843841553,326.73367309599996
111.501586914,46.118850708000004,5.289555549619999,153.449996948
62.787300109899995,42.9743843079,126.94932556200001,277.67141723599997
123.40952301,91.18955230709999,187.25025939900002,152.40612793
0.0,159.319671631,70.88004302979999,41.7551002502
516.371398926,201.24589538599997,588.198547363,205.643875122
0.0,75.4672164917,67.7063064575,144.055099487
0.0,38.7817611694,0.0,233.828567505
608.387329102,4.19262313843,661.194396973,191.029586792
46.54920578,72.32274627689999,207.35057067900001,256.793884277
615.9650878909999,40.878074646,650.61529541,444.69183349599996
0.0,64.9856567383,168.207855225,181.63468933099998
0.0,0.0,123.775596619,94.9928588867
0.0,0.0,97.3278198242,13.5704078674
0.0,111.104507446,89.9224395752,0.0
0.0,0.0,126.94932556200001,243.223464966
82.2730178833,0.0,0.0,235.91632080099998
3.24761915207,37.7336082458,3.17373323441,151.36224365200002
0.0,0.0,163.97621154799998,248.442855835
0.0,38.7817611694,114.254394531,236.960205078
0.0,0.0,0.0,317.338775635
0.0,186.571716309,118.486038208,263.057128906
0.0,2.09631156921,119.543952942,0.0
0.0,33.5409851074,97.3278198242,260.969390869
0.0,74.4190597534,61.3588409424,275.583679199
551.012695312,75.4672164917,627.3412475590001,294.37347412099996
0.0,20.9631156921,62.4167518616,220.25816345200002
82.2730178833,129.971313477,153.397109985,289.154083252
578.076171875,11.529712677000001,626.283325195,113.782653809
412.44763183599997,0.0,541.65045166,151.36224365200002
633.2857055659999,136.260238647,501.449859619,230.69694519
0.0,145.693649292,13.7528438568,266.188781738
0.0,711.6977539060001,652.731140137,791.259155273
0.0,0.0,0.0,79.3346939087
67.1174621582,0.0,0.0,134.660202026
0.0,60.7930335999,105.79110717799999,194.161224365
0.0,115.297134399,81.4591522217,205.643875122
0.0,0.0,85.6907958984,0.0
298.780944824,335.409851074,250.72492981,369.532653809
43.3015861511,96.4303283691,88.8645324707,0.0
571.5809326169999,118.441596985,575.503601074,180.590820312
0.0,93.2858581543,160.802474976,217.126525879
0.0,74.4190597534,143.875900269,106.475509644
617.0476074219999,121.5860672,485.581176758,92.9051055908
0.0,171.89753723099997,0.0,298.548980713
0.0,204.39036560099998,58.185108184799994,187.897964478
0.0,125.77868652299999,120.601860046,157.62550354
64.9523773193,0.0,4.2316441535900005,234.872451782
69.28253936770001,134.16394043,197.829376221,0.0
58.4571418762,120.53791046100001,94.154083252,251.574493408
617.0476074219999,42.9743843079,644.2678222659999,265.14489746099997
0.0,40.878074646,14.810754776,132.57244873
6.49523830414,223.25717163099998,0.0,192.07347106900002
0.0,32.492828369099996,119.543952942,250.53060913099998
56.2920646667,122.63422393799999,45.490177154499996,0.0
0.0,0.0,0.0,248.442855835
499.05078125,219.064544678,665.426086426,100.212242126
0.0,116.345283508,115.312309265,260.969390869
0.0,0.0,79.3433303833,148.23060607899998
0.0,193.908813477,126.94932556200001,114.826530457
635.450805664,0.0,662.252319336,0.0
0.0,0.0,41.2585296631,0.0
0.0,0.0,25.389865875199998,246.35510253900003
599.726989746,90.1413955688,575.503601074,239.04795837400002
612.717468262,143.597335815,643.209899902,254.70611572299998
63.8698425293,784.020507812,651.673217773,795.4346923830002
0.0,23.059425354000002,63.474662780799996,238.004074097
0.0,62.8893432617,63.474662780799996,178.503067017
0.0,75.4672164917,113.19648742700001,183.72244262700002
0.0,207.534835815,0.0,283.93469238299997
586.73651123,0.0,615.7042236330001,321.514282227
269.55236816400003,284.050201416,273.998962402,401.892852783
44.384128570600005,187.619873047,133.296798706,218.17041015599997
620.295227051,77.5635223389,671.773498535,194.161224365
0.0,76.5153656006,87.8066177368,162.844894409
0.0,4.19262313843,171.381591797,202.51223754900002
607.304748535,14.674180030799999,660.1364746090001,6.2632651329
573.746032715,0.0,704.5687866210001,0.0
74.69523620609999,69.178276062,151.281280518,59.5010185242
0.0,0.0,184.07652282700002,113.782653809
102.84127044700001,0.0,162.91830444299998,234.872451782
635.450805664,0.0,659.078613281,6.2632651329
0.0,26.2038936615,1.0579110384,228.60917663599997
613.799987793,88.04508209229998,612.5305175780001,208.775512695
96.346031189,193.908813477,72.9958648682,268.276519775
14.0730161667,68.1301193237,157.628753662,187.897964478
0.0,187.619873047,0.0,221.302047729
0.0,34.589138031,61.3588409424,215.038772583
525.031738281,0.0,615.7042236330001,0.0
18.403175354000002,15.7223358154,0.0,150.318374634
520.701599121,198.10144043,576.561523438,123.17755127
0.0,106.911888123,17.9844875336,156.581634521
0.0,0.0,17.9844875336,0.0
23.815872192399997,40.878074646,31.737331390399998,198.33673095700001
612.717468262,71.2745895386,577.619445801,32.3602027893
0.0,0.0,145.991729736,181.63468933099998
637.615844727,70.2264328003,646.3836669919999,0.0
589.9841308590001,0.0,497.218200684,45.930610656700004
0.0,19.9149589539,135.412612915,290.19796752900004
9.74285697937,136.260238647,133.296798706,34.4479598999
66.0349197388,48.2151641846,0.0,4.17551040649
140.730163574,0.0,99.4436416626,183.72244262700002
345.330169678,208.58299255400001,273.998962402,171.195922852
0.0,133.115783691,155.512924194,226.52142334
605.139709473,0.0,666.483947754,0.0
0.0,31.4446716309,47.6059989929,251.574493408
95.26348876950001,93.2858581543,67.7063064575,269.320404053
40.0539665222,115.297134399,125.89141845700001,136.747955322
0.0,167.704925537,0.0,0.0
0.0,700.168029785,630.515014648,796.47857666
566.168273926,0.0,662.252319336,156.581634521
599.726989746,161.415985107,631.572875977,12.5265302658
14.0730161667,0.0,0.0,116.914283752
514.206359863,71.2745895386,668.59979248,14.6142854691
0.0,0.0,39.1427078247,213.99490356400003
584.5714111330001,0.0,640.036193848,191.029586792
56.2920646667,0.0,82.5170593262,240.09184265099998
23.815872192399997,52.407787323,157.628753662,251.574493408
592.149230957,206.48667907700002,592.430175781,212.951019287
628.955566406,11.529712677000001,699.27923584,294.37347412099996
57.37460327149999,2.09631156921,144.93382263200002,87.6857147217
0.0,66.0338134766,21.1582221985,245.311218262
566.168273926,162.464141846,658.020690918,259.92550659200003
628.955566406,0.0,702.452941895,238.004074097
73.61270141600001,144.645492554,15.868665695199999,207.73162841799999
542.352355957,184.47540283200001,656.962768555,232.784698486
492.555541992,77.5635223389,527.897644043,0.0
85.5206375122,13.626024246199998,39.1427078247,0.0
578.076171875,169.801223755,598.777648926,15.658163070699999
0.0,168.753067017,41.2585296631,252.618362427
0.0,0.0,8.46328830719,165.976531982
580.241271973,136.260238647,620.993774414,192.07347106900002
155.88571167,156.175201416,59.243019104,80.3785705566
0.0,81.756149292,125.89141845700001,168.064285278
546.682556152,35.6372947693,617.8200683590001,152.40612793
60.6222229004,18.8668041229,12.694932937599999,254.70611572299998
3.24761915207,38.7817611694,0.0,89.7734680176
19.4857139587,66.0338134766,50.77973175050001,137.7918396
0.0,104.815574646,0.0,164.932647705
609.4698486330001,25.155736923200003,604.067199707,226.52142334
0.0,132.067626953,94.154083252,216.08265686
0.0,0.0,115.312309265,313.163269043
617.0476074219999,181.33094787599998,614.64630127,330.909179688
11.907936096199998,80.7079925537,175.61323547400002,286.022460938
0.0,126.82684326200001,83.5749740601,145.098983765
470.90475463900003,106.911888123,549.055847168,283.93469238299997
54.1269836426,118.441596985,169.265777588,270.36428833
0.0,712.745910645,674.947265625,827.794921875
0.0,0.0,77.2275085449,332.99694824200003
0.0,5.240778923030001,43.374355316199996,0.0
0.0,238.97950744599999,0.0,219.214279175
11.907936096199998,0.0,97.3278198242,157.62550354
0.0,97.4784851074,100.501548767,101.256118774
0.0,68.1301193237,31.737331390399998,12.5265302658
121.244445801,63.9375,175.61323547400002,0.0
35.723808288600004,27.252048492399997,27.5056877136,211.90715026900003
0.0,122.63422393799999,134.354705811,0.0
7.57777786255,50.311473846400006,85.6907958984,0.0
42.2190475464,0.0,13.7528438568,180.590820312
0.0,0.0,0.0,0.0
81.1904754639,54.504096984899995,124.83350372299999,310.031646729
606.222229004,59.7448768616,558.5770263669999,259.92550659200003
0.0,126.82684326200001,80.4012374878,249.486740112
83.3555526733,164.560455322,143.875900269,250.53060913099998
0.0,109.00819397,102.617370605,185.81021118200002
271.717468262,268.327880859,266.593597412,363.26937866199995
569.415893555,83.85246276859999,651.673217773,329.86529541
585.653991699,220.112701416,562.80871582,210.863265991
148.307937622,126.82684326200001,190.423995972,258.881622314
33.5587310791,144.645492554,0.0,222.34591674799998
573.746032715,133.115783691,565.982421875,276.627563477
0.0,34.589138031,139.644256592,246.35510253900003
548.847595215,96.4303283691,649.5573730469999,286.022460938
611.63494873,88.04508209229998,534.245117188,229.653060913
466.574615479,134.16394043,590.31439209,186.8540802
79.0253982544,83.85246276859999,0.0,276.627563477
16.2380943298,753.623962402,615.7042236330001,778.732666016
0.0,482.15164184599996,648.499511719,721.319396973
540.187316895,224.30532836900002,644.2678222659999,110.651023865
0.0,0.0,31.737331390399998,78.2908172607
565.0856933590001,6.288934230800001,605.12512207,75.1591873169
0.0,27.252048492399997,35.9689750671,49.0622444153
77.942855835,0.0,187.25025939900002,174.327545166
0.0,0.0,0.0,82.4663238525
66.0349197388,0.0,216.871765137,209.819381714
535.857116699,117.393440247,539.534667969,258.881622314
0.0,114.248977661,47.6059989929,277.67141723599997
449.253967285,101.671104431,592.430175781,162.844894409
28.1460323334,74.4190597534,116.37021637,114.826530457
584.5714111330001,25.155736923200003,591.3723144530001,218.17041015599997
585.653991699,132.067626953,642.152038574,14.6142854691
540.187316895,193.908813477,618.877990723,242.179595947
600.809509277,94.3340148926,516.2606201169999,229.653060913
49.796825408900006,186.571716309,6.34746646881,178.503067017
0.0,0.0,1.0579110384,241.13571167
27.0634918213,144.645492554,52.8955535889,205.643875122
474.152374268,240.027664185,506.7394104,221.302047729
600.809509277,0.0,629.457092285,219.214279175
507.711120605,0.0,555.403320312,203.55612182599998
83.3555526733,86.996925354,13.7528438568,125.265304565
0.0,51.3596305847,101.55946350100001,196.248977661
559.673034668,56.6004104614,687.642211914,80.3785705566
63.8698425293,81.756149292,153.397109985,314.20715332
622.460327148,143.597335815,648.499511719,12.5265302658
97.4285736084,104.815574646,167.14994812,208.775512695
0.0,17.818647384600002,120.601860046,319.426544189
43.3015861511,0.0,112.13857269299999,276.627563477
0.0,56.6004104614,238.029983521,7.307142734530001
0.0,78.6116790771,0.0,225.47755432099999
0.0,131.019470215,0.0,165.976531982
92.01587677,675.0122680659999,578.677368164,759.9428710939999
508.79364013699995,202.29405212400002,603.009277344,250.53060913099998
0.0,0.0,49.7218208313,0.0
591.0666503909999,52.407787323,614.64630127,281.846923828
0.0,0.0,0.0,308.987762451
0.0,178.186477661,137.528442383,300.636749268
0.0,104.815574646,65.5904846191,193.117340088
28.1460323334,214.871932983,78.2854156494,225.47755432099999
16.2380943298,489.48873901400003,669.657714844,588.7469482419999
0.0,115.297134399,55.0113754272,211.90715026900003
18.403175354000002,113.200820923,90.9803543091,0.0
566.168273926,0.0,552.229553223,281.846923828
640.863464355,0.0,630.515014648,30.2724494934
0.0,0.0,0.0,275.583679199
0.0,55.5522537231,143.875900269,0.0
0.0,32.492828369099996,0.0,259.92550659200003
75.7777786255,0.0,148.107543945,114.826530457
0.0,0.0,21.1582221985,241.13571167
5.412698268890001,0.0,2.1158220768,170.152038574
161.298416138,95.3821716309,166.092041016,288.110198975
0.0,0.0,0.0,153.449996948
77.942855835,0.0,307.852111816,68.8959197998
107.17142486600001,0.0,121.65977478,269.320404053
153.72064209,167.704925537,161.860397339,169.108169556
653.853942871,23.059425354000002,590.31439209,46.97449111939999
617.0476074219999,105.86373138399999,570.214050293,326.73367309599996
29.2285709381,506.259216309,567.040344238,743.240844727
574.828552246,138.356552124,658.020690918,207.73162841799999
22.7333335876,121.5860672,106.84901428200001,292.285705566
580.241271973,100.62294769299999,663.310241699,242.179595947
38.9714279175,0.0,98.38572692870001,108.563262939
95.26348876950001,602.689575195,581.851074219,631.545898438
0.0,83.85246276859999,98.38572692870001,129.440811157
106.088890076,0.0,79.3433303833,182.678573608
0.0,133.115783691,101.55946350100001,0.0
38.9714279175,61.841190338100006,0.0,254.70611572299998
0.0,0.0,51.8376426697,243.223464966
79.0253982544,23.059425354000002,21.1582221985,253.662246704
0.0,711.6977539060001,635.80456543,756.811218262
0.0,118.441596985,0.0,234.872451782
69.28253936770001,154.078887939,8.46328830719,284.97857666
72.5301589966,0.0,88.8645324707,221.302047729
544.517456055,99.57479858399999,685.526367188,157.62550354
631.120605469,0.0,660.1364746090001,191.029586792
0.0,44.022541046099995,43.374355316199996,301.680603027
36.806350708000004,69.178276062,0.0,292.285705566
113.666664124,189.716186523,63.474662780799996,298.548980713
27.0634918213,124.730529785,132.238876343,248.442855835
0.0,61.841190338100006,1.0579110384,90.81734466549999
81.1904754639,170.84938049299998,0.0,302.724487305
50.8793640137,34.589138031,20.1003093719,0.0
6.49523830414,50.311473846400006,153.397109985,240.09184265099998
298.780944824,343.79507446300005,329.010345459,351.7867431640001
0.0,7.33709001541,0.0,130.484695435
0.0,654.049194336,617.8200683590001,665.9938964840001
0.0,101.671104431,52.8955535889,148.23060607899998
664.679382324,657.193664551,603.009277344,274.539794922
75.7777786255,0.0,0.0,0.0
534.774597168,2.09631156921,618.877990723,319.426544189
0.0,0.0,58.185108184799994,182.678573608
0.0,62.8893432617,95.2119979858,325.689788818
158.050796509,708.553283691,613.5884399409999,774.5571289060001
178.619049072,607.930297852,610.414672852,653.4673461909999
58.4571418762,148.83811950700002,215.813858032,0.0
33.5587310791,205.438522339,65.5904846191,254.70611572299998
198.104766846,302.917022705,225.33505249,422.77041626
628.955566406,49.2633209229,643.209899902,101.256118774
14.0730161667,0.0,0.0,0.0
150.473022461,0.0,229.566696167,0.0
0.0,88.04508209229998,0.0,268.276519775
0.0,71.2745895386,111.08066558799999,302.724487305
0.0,0.0,94.154083252,238.004074097
571.5809326169999,0.0,638.9782714840001,202.51223754900002
43.3015861511,0.0,48.6639099121,217.126525879
0.0,0.0,118.486038208,251.574493408
83.3555526733,686.541992188,570.214050293,742.1969604489999
138.565078735,0.0,26.4477767944,22.965305328400003
110.419044495,616.3155517580001,561.750793457,745.3285522460001
19.4857139587,0.0,89.9224395752,323.602050781
496.88571167,36.6854515076,508.855224609,276.627563477
0.0,50.311473846400006,157.628753662,253.662246704
556.425415039,89.0932388306,582.908996582,226.52142334
0.0,112.152664185,93.0961761475,185.81021118200002
62.787300109899995,114.248977661,70.88004302979999,265.14489746099997
0.0,208.58299255400001,28.5635986328,271.408172607
0.0,137.308395386,108.964836121,213.99490356400003
0.0,40.878074646,90.9803543091,300.636749268
7.57777786255,154.078887939,151.281280518,115.870407104
17.320634841900002,197.053283691,178.786972046,0.0
605.139709473,121.5860672,644.2678222659999,114.826530457
137.482543945,58.6967201233,133.296798706,257.837768555
0.0,693.879089355,527.897644043,727.582641602
71.4476165771,0.0,45.490177154499996,0.0
30.3111114502,0.0,141.76008606,85.5979614258
0.0,0.0,0.0,54.2816314697
0.0,9.43340206146,44.4322662354,141.967346191
0.0,179.23463439900002,74.0537719727,58.4571418762
71.4476165771,0.0,162.91830444299998,257.837768555
567.250793457,0.0,660.1364746090001,287.066314697
43.3015861511,0.0,57.1271972656,266.188781738
56.2920646667,1.04815578461,129.065155029,196.248977661
663.5968017580001,160.367828369,716.2058105469998,291.241851807
0.0,129.971313477,48.6639099121,318.382659912
31.393650054899997,163.512298584,95.2119979858,108.563262939
53.044445037799996,658.241821289,632.63079834,783.9520263669998
7.57777786255,0.0,9.52119922638,0.0
21.6507930756,185.52355957,0.0,202.51223754900002
0.0,177.13832092299995,166.092041016,128.396942139
0.0,0.0,151.281280518,193.117340088
108.253967285,85.94876861569998,34.9110641479,137.7918396
32.4761886597,0.0,0.0,0.0
21.6507930756,30.3965167999,46.5480880737,213.99490356400003
63.8698425293,149.886276245,34.9110641479,154.493881226
547.7650756840001,171.89753723099997,656.962768555,0.0
0.0,0.0,40.2006187439,243.223464966
1.08253967762,0.0,0.0,275.583679199
0.0,0.0,7.405377388,238.004074097
0.0,90.1413955688,167.14994812,218.17041015599997
226.25079345700001,191.8125,145.991729736,278.71530151400003
41.1365089417,0.0,0.0,314.20715332
66.0349197388,156.175201416,168.207855225,228.60917663599997
527.196838379,143.597335815,550.113769531,248.442855835
96.346031189,4.19262313843,152.339187622,160.757141113
43.3015861511,215.920074463,29.621509552,255.75
589.9841308590001,42.9743843079,673.889343262,275.583679199
0.0,0.0,0.0,189.985717773
0.0,120.53791046100001,86.74871063229998,224.43367004400002
450.336517334,169.801223755,501.449859619,241.13571167
111.501586914,184.47540283200001,111.08066558799999,17.745918273900003
0.0,71.2745895386,0.0,225.47755432099999
87.6857147217,224.30532836900002,20.1003093719,202.51223754900002
0.0,161.415985107,145.991729736,0.0
55.209522247299994,138.356552124,140.702178955,0.0
0.0,19.9149589539,64.5325775146,8.351020812989999
12.9904766083,113.200820923,0.0,225.47755432099999
569.415893555,9.43340206146,641.094116211,0.0
0.0,0.0,0.0,213.99490356400003
160.215866089,0.0,42.316444397,167.020401001
0.0,183.427261353,0.0,164.932647705
84.4380950928,121.5860672,105.79110717799999,233.828567505
14.0730161667,60.7930335999,66.648399353,172.23979187
87.6857147217,20.9631156921,0.0,319.426544189
0.0,205.438522339,77.2275085449,250.53060913099998
594.31427002,176.090164185,662.252319336,288.110198975
